review_id,product_id,product_name,reviewer_company_size,source_platform,review_date,overall_rating,topic_id,probability,text_field,text,macro_group,group_label
1670250,ACU-ERP-001,Acumatica,mid-market,g2,2020-07-23T01:10:25.921-05:00,3.5,10,0.1824,recommendations,Having both accounting/inventory management in 1 system. Both on the cloud that we can use when we travel abroad. We don't have to worry about data loss due to it being secure.,other,Other
2610857,ACU-ERP-001,Acumatica,mid-market,g2,2019-10-10T17:28:12.396-05:00,4.0,6,1.0,recommendations,"Time-Phased Inventory management has become a lot easier. I've pulled hours of time off of very skilled people by seeing my inventory in time-phased sets. I can project demand and supply with relative ease. Once I export that data out to excel, I can then make projections on our inventory purchasing requirements. This has been one of the greatest benefits to our company. Super",inventory_orders,Inventory & Orders
4083811,ACU-ERP-001,Acumatica,small-business,g2,2020-01-29T00:13:43.139-06:00,4.5,4,0.4897,recommendations,We are managing a highly automated retail purchasing pipeline which is only possible because of the level of integration that Acumatica allows us to have. Forwarding Thinking,project_budgeting,Project & Budgeting
4314873,ACU-ERP-001,Acumatica,mid-market,g2,2020-07-27T11:57:58.772-05:00,5.0,22,0.5533,recommendations,Quickness to close the month end. Information sharing with the organization,other,Other
4388697,ACU-ERP-001,Acumatica,small-business,g2,2020-09-18T07:40:10.117-05:00,5.0,4,1.0,recommendations,Solving issues involving integrating ERP with other platforms. Acumatica has very robust APIs. Modern,project_budgeting,Project & Budgeting
4071941,ACU-ERP-001,Acumatica,mid-market,g2,2020-01-27T01:44:45.936-06:00,4.0,4,0.227,recommendations,I am helping my company by creating reports to operate more efficiently as well as auditing financial records. Acumatica has helped me perform my duties but there is more I need to learn and I am hoping to learn more this week.,project_budgeting,Project & Budgeting
4081607,ACU-ERP-001,Acumatica,mid-market,g2,2020-01-30T22:31:11.676-06:00,5.0,0,0.3693,recommendations,"Many company processes have been streamlined, invoice flow has evolved from email chains to a process that can be tracked and monitored. Overall company productivity has increased from the ease of access.",payroll_hr,Payroll & HR
3714424,ACU-ERP-001,Acumatica,mid-market,g2,2019-11-21T14:01:18.030-06:00,4.5,4,0.585,recommendations,Acumatica is acting as our company ERP and Accounting system. Having the system available via browser is a great benefit for remote users. Acumatica is the best ERP,project_budgeting,Project & Budgeting
4102174,ACU-ERP-001,Acumatica,small-business,g2,2020-02-04T23:28:22.147-06:00,3.5,10,0.1627,recommendations,"Cloud ERP instance that is accessible from any device with web or mobile with options for accounting,PO management, HR, reporting and some supply chain management through a single integrated application. Cloud",other,Other
4324885,ACU-ERP-001,Acumatica,mid-market,g2,2020-08-03T15:50:27.668-05:00,,11,0.0898,recommendations,No benefits have been realized. Problems are worst. I have to do everything manually. Even more than before.,noise,Noise / Filler
3492434,ACU-ERP-001,Acumatica,small-business,g2,2019-10-26T20:19:43.190-05:00,5.0,4,0.3546,recommendations,I have full visibility on my business with Acumatica. it allows me to make better decisions. We run project to manage all of our projects and distribution to track our software sales,project_budgeting,Project & Budgeting
2983695,ACU-ERP-001,Acumatica,mid-market,g2,2019-08-14T14:22:28.854-05:00,4.5,11,0.1588,recommendations,"1. There is more information flowing through the company, allowing decentralization while at the same time empowering people to make better and more well-informed decisions. 2. Saves time and effort - automation allows us to save on time and effort in gathering information and coordinating, when people have information at their fingertips.",noise,Noise / Filler
4077266,ACU-ERP-001,Acumatica,mid-market,g2,2020-01-28T23:26:26.005-06:00,4.0,24,0.1655,recommendations,With Netsuite we had to buy multiple modules to do our daily business. With Acumatica they have built in solutions and easy to connect solutions that don't cost an arm and leg... Just an arm. The open ended,accounting_bookkeeping,Accounting & Bookkeeping
2826909,ACU-ERP-001,Acumatica,small-business,g2,2019-07-31T14:22:27.886-05:00,5.0,4,0.2819,recommendations,"Streamlined and integrated overall company's processes. Managing Acumatica implementation projects via Acumatica and the integration to Smartsheet. Acumatica provided us a competitive advantage via the tools that we developed with Acumatica via the Acumatica framework to manage the ERP implementation and support (dashboards, customer portal, implementation toolbox, etc.). That enhanced the customer experience from the siPD distinctive selling process based on the Acumatica unique business model to the customer service and support. Best",project_budgeting,Project & Budgeting
3987734,ACU-ERP-001,Acumatica,mid-market,g2,2020-01-28T03:24:49.353-06:00,4.5,4,0.4552,recommendations,We are unable to utilize Acumatica through Chrome and this is an inconvenience. Manage Your Business,project_budgeting,Project & Budgeting
4072013,ACU-ERP-001,Acumatica,mid-market,g2,2020-01-27T02:28:59.423-06:00,3.0,2,0.3533,recommendations,I really like the GI feature. We have solved a lot of our reporting issues. I love the filter functionality within a GI.,accounting_bookkeeping,Accounting & Bookkeeping
4324875,ACU-ERP-001,Acumatica,enterprise,g2,2020-08-04T00:45:17.383-05:00,2.5,14,1.0,recommendations,We have no problems Do not use this review or make it public.,noise,Noise / Filler
2673122,ACU-ERP-001,Acumatica,mid-market,g2,2019-07-06T11:02:02.422-05:00,5.0,11,0.1436,recommendations,We are now completely paperless. Workflow is efficient. We now have project by project P&L information providing timely insight into project profitability. We have all employees in the system seeing what they need to see to do their jobs daily which has empowered them all to become more active and accountable in their roles.,noise,Noise / Filler
2652647,ACU-ERP-001,Acumatica,mid-market,g2,2019-07-02T19:57:35.603-05:00,5.0,6,0.1398,recommendations,"We use the office modules, the warehouse modules, the manufacturing modules. All have been a great benefit to handle all 5 of our locations business and inventory. We have customized many of the reports for our unique needs.",inventory_orders,Inventory & Orders
2611879,ACU-ERP-001,Acumatica,enterprise,g2,2019-06-27T12:25:47.846-05:00,4.0,0,0.1587,recommendations,"Development/Consultant to help integrate/implement use as accounting system for construction organization while integrating with complex front-end system (Mach1 - not listed in list below). The following modules/features are used: Project cost tracking, HRM management, Payable and Receivables, General Ledger, Purchase Orders, General inquiry and reporting, Invoicing. Great choice for a solid,",payroll_hr,Payroll & HR
4083887,ACU-ERP-001,Acumatica,mid-market,g2,2020-01-29T00:14:21.240-06:00,4.5,11,0.1502,recommendations,Helping us grow our business and make better business decisions.,noise,Noise / Filler
1659846,ACU-ERP-001,Acumatica,mid-market,g2,2020-01-27T20:45:30.741-06:00,4.0,13,0.0789,recommendations,"Being able to keep an eye on other entities, post across entities, & easily find the information you need by function.",other,Other
3714403,ACU-ERP-001,Acumatica,small-business,g2,2020-01-27T19:45:25.358-06:00,5.0,27,0.0762,recommendations,Cloud based system with realtime information. Better access to system wide information Flexible with Modern,other,Other
4081537,ACU-ERP-001,Acumatica,mid-market,g2,2020-01-29T00:02:07.413-06:00,5.0,25,0.0403,recommendations,Time cards and reviews are easier.,ease_of_use,Ease of Use & UX
1997365,ACU-ERP-001,Acumatica,small-business,g2,2019-07-16T09:16:48.741-05:00,5.0,6,0.331,recommendations,We are both a designer of specialty UV lighting applications/products and a distributor of commodity lighting products. Its inventory management capabilities cobmined with extensive reporting tools has allowed us to have much better control of our inventory levels,inventory_orders,Inventory & Orders
3459478,ACU-ERP-001,Acumatica,mid-market,g2,2019-10-21T11:15:26.356-05:00,2.5,5,0.077,recommendations,Submitting receipts and expense reports to our accounting department.,other,Other
2734192,ACU-ERP-001,Acumatica,small-business,g2,2019-07-11T15:12:16.307-05:00,5.0,0,0.3389,recommendations,"Running my everyday business with project accounting, active forecasts and Customer management. Integration with",payroll_hr,Payroll & HR
2627637,ACU-ERP-001,Acumatica,small-business,g2,2019-06-28T17:14:01.246-05:00,5.0,4,1.0,recommendations,"We use it for all of our sales, purchasing, order-taking and financial operations (with a standalone WMS for fulfilling orders and receiving stock). The greatest benefit has been in the area of sales and order-taking, where we have used the built-in CRM tools and the flexibility of the data views to improve, hugely, our sales and business development efforts. Acumatica is an excellent",project_budgeting,Project & Budgeting
4072001,ACU-ERP-001,Acumatica,small-business,g2,2020-01-27T02:23:57.123-06:00,5.0,11,0.3693,recommendations,Reduce manual input - achieve maximum productivity out of employees,noise,Noise / Filler
2742931,ACU-ERP-001,Acumatica,mid-market,g2,2019-07-12T17:14:33.834-05:00,5.0,2,0.0597,recommendations,"scheduling visibility, yield reporting, clean, fast, financial data We've already recommended",accounting_bookkeeping,Accounting & Bookkeeping
3312282,ACU-ERP-001,Acumatica,mid-market,g2,2019-09-28T13:28:03.352-05:00,5.0,11,0.2993,recommendations,Workflow efficiencies have increased productivity,noise,Noise / Filler
2610525,ACU-ERP-001,Acumatica,mid-market,g2,2019-07-03T14:28:41.773-05:00,5.0,2,0.1592,recommendations,"None at the moment. Still learning, we've only had it a short time.Fairly strong speed. The ability for sales people to extract, isolate, target and focus on specific reports will be highly beneficial. Sales Reps",accounting_bookkeeping,Accounting & Bookkeeping
4084212,ACU-ERP-001,Acumatica,mid-market,g2,2020-02-03T09:06:24.815-06:00,4.5,4,1.0,recommendations,We will be simplifying and enriching our backend software. Acumatica,project_budgeting,Project & Budgeting
